Time[s]	GRF[N]
0.0	-0.0
0.0022222222222222222	-0.0
0.004444444444444445	-0.0
0.006666666666666666	-0.0
0.008888888888888889	-0.0
0.011111111111111112	-0.0
0.013333333333333332	-0.0
0.015555555555555555	-0.0
0.017777777777777778	-0.0
0.02	-0.0
0.022222222222222223	-0.0
0.024444444444444446	-0.0
0.026666666666666665	-0.0
0.028888888888888888	-0.0
0.03111111111111111	-0.0
0.03333333333333333	-0.0
0.035555555555555556	-0.0
0.03777777777777778	-0.0
0.04	-0.0
0.042222222222222223	-0.0
0.044444444444444446	-0.0
0.04666666666666667	-0.0
0.04888888888888889	-0.0
0.051111111111111114	-0.0
0.05333333333333333	-0.0
0.05555555555555555	-0.0
0.057777777777777775	-0.0
0.06	-0.0
0.06222222222222222	-0.0
0.06444444444444444	-0.0
0.06666666666666667	-0.0
0.06888888888888889	-0.0
0.07111111111111111	-0.0
0.07333333333333333	-0.0
0.07555555555555556	-0.0
0.07777777777777778	-0.0
0.08	-0.0
0.08222222222222222	-0.0
0.08444444444444445	-0.0
0.08666666666666667	-0.0
0.08888888888888889	-0.0
0.09111111111111111	-0.0
0.09333333333333334	-0.0
0.09555555555555556	-0.0
0.09777777777777778	-0.0
0.1	-0.0
0.10222222222222223	-0.0
0.10444444444444445	-0.0
0.10666666666666666	-0.0
0.10888888888888888	-0.0
0.1111111111111111	-0.0
0.11333333333333333	-0.0
0.11555555555555555	-0.0
0.11777777777777777	-0.0
0.12	-0.0
0.12222222222222222	-0.0
0.12444444444444445	-0.0
0.12666666666666668	-0.0
0.12888888888888891	-0.0
0.13111111111111112	-0.0
0.13333333333333336	-0.0
0.13555555555555557	-0.0
0.1377777777777778	-0.0
0.14	-0.0
0.14222222222222222	-0.0
0.14444444444444446	-0.0
0.14666666666666667	-0.0
0.1488888888888889	-0.0
0.1511111111111111	-0.0
0.15333333333333335	-0.0
0.15555555555555556	-0.0
0.1577777777777778	-0.0
0.16	-0.0
0.16222222222222224	-0.0
0.16444444444444445	-0.0
0.16666666666666669	-0.0
0.1688888888888889	-0.0
0.17111111111111113	-0.0
0.17333333333333334	-0.0
0.17555555555555558	-0.0
0.17777777777777778	-0.0
0.18000000000000002	-0.0
0.18222222222222223	-0.0
0.18444444444444447	-0.0
0.18666666666666668	-0.0
0.1888888888888889	-0.0
0.19111111111111112	-0.0
0.19333333333333336	-0.0
0.19555555555555557	-0.0
0.1977777777777778	-0.0
0.2	-0.0
0.20222222222222225	-0.0
0.20444444444444446	-0.0
0.2066666666666667	-0.0
0.2088888888888889	-0.0
0.21111111111111114	-0.0
0.21333333333333335	-0.0
0.21555555555555556	-0.0
0.2177777777777778	-0.0
0.22	-0.0
0.22222222222222224	-0.0
0.22444444444444445	-0.0
0.22666666666666668	-0.0
0.2288888888888889	-0.0
0.23111111111111113	-0.0
0.23333333333333334	-0.0
0.23555555555555557	-0.0
0.23777777777777778	-0.0
0.24000000000000002	-0.0
0.24222222222222223	-0.0
0.24444444444444446	-0.0
0.24666666666666667	-0.0
0.2488888888888889	-0.0
0.2511111111111111	-0.0
0.2533333333333333	-0.0
0.25555555555555554	-0.0
0.2577777777777778	-0.0
0.26	-0.0
0.2622222222222222	-0.0
0.2644444444444444	-0.0
0.26666666666666666	-0.0
0.2688888888888889	-0.0
0.2711111111111111	-0.0
0.2733333333333333	-0.0
0.27555555555555555	-0.0
0.2777777777777778	-0.0
0.27999999999999997	-0.0
0.2822222222222222	-0.0
0.28444444444444444	-0.0
0.2866666666666666	-0.0
0.28888888888888886	-0.0
0.2911111111111111	-0.0
0.29333333333333333	-0.0
0.2955555555555555	-0.0
0.29777777777777775	-0.0
0.3	-0.0
0.3022222222222222	-0.0
0.3044444444444444	-0.0
0.30666666666666664	-0.0
0.3088888888888889	-0.0
0.3111111111111111	-0.0
0.3133333333333333	-0.0
0.31555555555555553	-0.0
0.31777777777777777	-0.0
0.32	-0.0
0.3222222222222222	-0.0
0.3244444444444444	-0.0
0.32666666666666666	-0.0
0.3288888888888889	-0.0
0.3311111111111111	-0.0
0.3333333333333333	-0.0
0.33555555555555555	-0.0
0.3377777777777778	-0.0
0.33999999999999997	-0.0
0.3422222222222222	-0.0
0.34444444444444444	-0.0
0.3466666666666667	-0.0
0.34888888888888886	-0.0
0.3511111111111111	-0.0
0.35333333333333333	-0.0
0.3555555555555555	-0.0
0.35777777777777775	-0.0
0.36	-0.0
0.3622222222222222	-0.0
0.3644444444444444	-0.0
0.36666666666666664	-0.0
0.3688888888888889	-0.0
0.3711111111111111	-0.0
0.3733333333333333	-0.0
0.37555555555555553	-0.0
0.37777777777777777	-0.0
0.38	-0.0
0.3822222222222222	-0.0
0.3844444444444444	-0.0
0.38666666666666666	-0.0
0.3888888888888889	-0.0
0.3911111111111111	-0.0
0.3933333333333333	-0.0
0.39555555555555555	-0.0
0.3977777777777778	-0.0
0.39999999999999997	-0.0
0.4022222222222222	-0.0
0.40444444444444444	-0.0
0.4066666666666667	-0.0
0.40888888888888886	-0.0
0.4111111111111111	-0.0
0.41333333333333333	-0.0
0.41555555555555557	-0.0
0.41777777777777775	-0.0
0.42	-0.0
0.4222222222222222	-0.0
0.42444444444444446	-0.0
0.42666666666666664	-0.0
0.4288888888888889	-0.0
0.4311111111111111	-0.0
0.4333333333333333	-0.0
0.43555555555555553	-0.0
0.43777777777777777	-0.0
0.44	-0.0
0.4422222222222222	-0.0
0.4444444444444444	-0.0
0.44666666666666666	-0.0
0.4488888888888889	-0.0
0.4511111111111111	-0.0
0.4533333333333333	-0.0
0.45555555555555555	-0.0
0.4577777777777778	-0.0
0.45999999999999996	-0.0
0.4622222222222222	-0.0
0.46444444444444444	-0.0
0.4666666666666667	-0.0
0.46888888888888886	-0.0
0.4711111111111111	-0.0
